"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M581T87",580.52809441906,580.527661555364,580.528480476014,87.2187,84.6711,107.219,33,26,NA,3397409.83554844,8041115.03345282,8891596.8790196,6143093.16252843,6137076.84509916,2028660.3267,5996217.74582578,2490294.46572391,4690004.48837402,7584973.54559219,9593262.85720461,19602038.3243083,3881742.82494444,2448166.72456854,4734363.25311666,4490337.5811875,698584.5479,8266341.98764804,9842437.89775139,9047197.35814091,4655758.47166875,2709319.28476888,7596164.92762503,3672828.89802734,NA,NA,3208677.08011963,2075115.11445078
"M581T601",581.027082575446,581.02639277785,581.027304847071,601.4945,599.249,606.077,24,24,NA,1595039.40422314,1371164.16616894,2175285.2255672,2601325.06303695,1864095.21079124,1542583.02166699,NA,1610631.56307128,2411344.33353516,1151532.86637244,2944623.4979655,3478284.50144462,1791538.42354688,1967731.43571182,NA,2208599.93869531,3050295.65945313,NA,3081832.2609375,2497253.15765625,1517193.95827903,2516079.70932546,1260684.2723151,2353037.00972656,2781541.27278809,NA,2661291.510084,3966195.71614972
"M581T97",581.241834215463,581.241303858513,581.242216706465,96.62625,92.5281,97.7926,28,28,399542.17054823,4601399.66654338,12021275.3981553,3023268.92432031,3843091.753785,10762390.8654207,3159129.1627003,3844535.32535098,3998612.87912569,4240023.36073559,11919530.371332,4544328.01041181,5448584.6869525,8373875.67035078,5753566.26395929,3815411.68438371,4954476.69240807,1915050.69265824,5956303.04641297,4465092.40043945,4124663.30454609,5409633.61361198,8553832.83885575,3953321.25786461,6300568.84961254,1963304.44579547,NA,7765611.25158281,5128910.67140762
"M582T87",581.531375702481,581.530808594472,581.53165916436,87.1702,85.8745,99.695,23,22,NA,1311977.16451971,1499958.52476823,2381652.59318352,1864984.58908125,1751799.45565139,547170.748780957,1382717.94789754,881615.03624953,1493102.99849102,1931334.17889697,2608381.02119886,5783883.7615325,865087.309633247,NA,1149811.04774398,1373625.89292088,NA,2461415.02836426,3370182.1517925,2735794.26701531,1527643.80763462,NA,1794204.38843997,1245267.68050169,NA,NA,967110.492421788,NA
"M582T559",582.060059585902,582.059879540324,582.060364996418,558.815,554.67,574.742,28,24,NA,4962783.21798612,2793133.17227202,3116180.91030731,3918913.0173125,5860560.48663888,NA,2057513.44927778,4598628.21764581,17280356.6558811,2907794.18523785,7967228.18508202,6333024.54788632,8406600.33939241,NA,2614103.2415127,6358802.11684766,9494343.28272187,2162985.29194542,9214323.14381256,7632576.11965624,6093808.95822912,422599.138022463,1562090.02824068,5850916.90443747,NA,NA,9735029.46439584,6259656.05466753
"M582T97",582.245250094589,582.244830359327,582.245535130453,96.62635,95.4367,97.8318,22,22,128854.109445247,1434187.03463477,3699425.75787334,NA,1394871.55487378,3654374.55825618,NA,1056529.58621406,1356649.46404195,1553191.72580043,3575402.20888571,1218955.00975664,1560073.96138507,2064123.50844938,1906418.51703281,NA,1851845.17596641,NA,1886526.51688667,NA,1284309.94278622,1516476.75274125,2808049.49630795,1360771.95073949,2028525.38887053,NA,NA,2357214.12751641,1456761.46321816
"M582T301",582.294905789871,582.294655676566,582.295149464333,301.308,285.289,311.399,37,23,NA,9166940.77602639,1756705.26307644,NA,13310148.3436089,NA,17251114.5225,4779752.6980575,20213628.1001875,11444100.3420738,1906011.07463541,3872452.86685714,4197796.44984376,5357315.78133928,44549103.7148333,4643506.46639672,10531972.8048375,19794498.2219659,5393882.85465469,17489001.8813808,3604901.44789583,NA,22198807.427,2435252.60926846,8494068.09143752,NA,NA,11166039.2209453,43523557.3378059
"M582T335",582.294991041874,582.294736359804,582.295305537628,334.792,323.658,348.236,26,20,NA,5704850.966,5405193.65159997,4335438.52364065,NA,NA,14899459.7525625,7076687.71246583,2410352.81334376,NA,1836568.82926562,5375391.01734374,4272756.94213593,6410306.30622116,25363229.6358214,6017843.39273264,27921001.6821656,NA,3911772.78878456,NA,3232388.51581251,NA,24973604.8419375,5137409.15896206,23935955.1982102,NA,NA,11077319.0072009,39414249.9990625
"M583T1437",582.681651110339,582.681382469867,582.682033357118,1437,1424.18,1454.38,37,24,NA,24292711.0516226,97787542.0593992,6487475.86379805,2292881.54468748,9668161.6095486,19855095.0389998,NA,28549654.1214998,110923042.004302,14469775.0003125,18918862.399997,NA,5036954.60531249,13013455.95,12382093.2187499,24809578.6180556,52834278.0782981,8105618.31093745,19917512.589596,4760216.40543749,13421624.4354432,120481202.194997,11804692.6012499,53152116.9162584,45619626.331502,NA,NA,7011543.56615626
"M583T1611",582.68194437373,582.681675305383,582.682293716069,1610.74,1589.8,1632.23,53,21,NA,2664546.93941403,4377055.31999997,3621925.06513888,1304876.92722651,NA,4355604.74609379,NA,8463919.03616665,NA,15743128.7580729,9960070.17733257,2685542.28550777,1290872.16390626,5198978.84958332,3248637.81426563,7891262.35091667,4080291.16218749,5699344.33549342,3387013.52214286,2350029.18375002,NA,4471116.53624999,15787473.0002813,3983872.38785706,NA,NA,NA,2423277.17493753
"M583T1545",582.681815497601,582.681567383437,582.682046307889,1545.03,1529,1559.46,37,17,NA,12725724.6426411,NA,4972378.14333341,2514330.65807298,NA,NA,NA,6897633.66571429,7519960.95285721,5205451.08156251,3751601.62142859,3997034.47406255,NA,7768184.10803577,10810466.1866667,17042671.3022795,7912150.22468752,4484496.05932304,3746274.15359376,3030985.03932289,NA,NA,6703223.23125004,NA,NA,NA,NA,5148844.74941968
"M583T1470",582.681725958915,582.681421733658,582.681964377848,1470.26,1457.32,1480.87,32,21,NA,NA,NA,5448127.91862979,2021335.16841265,2917577.80156248,92547887.8812911,NA,26058913.2153126,NA,11548165.6867858,5067533.49506941,3041111.86499998,3163199.21093746,11694413.3067858,14368608.9381816,10911086.1312499,7224982.51928578,29865846.3523439,5577457.10175005,2928977.85100446,4005217.34437494,NA,12391513.1943751,8859812.27625021,3730821.27624996,NA,NA,3989276.51395827
"M583T1498",582.681749588422,582.681518852153,582.681995460172,1498.27,1485,1511.67,33,20,NA,13491490.2278333,NA,4568526.97031249,2526394.02539062,NA,NA,NA,12526497.0693749,7857725.55750018,8743571.64035722,4277708.56196432,4015151.40159719,7592249.57333329,18666554.8235937,6754512.29999987,11720574.1640624,9282492.83812504,10669929.09325,3642980.25,7787266.28343756,5416160.80354566,NA,13102808.9758126,13771768.7248614,NA,NA,NA,3135099.21937496
"M583T1576",582.68188649225,582.681482578534,582.682182020554,1576.15,1563.09,1588.62,30,17,NA,2338013.42640625,NA,3509014.96968746,2794938.07035715,NA,NA,NA,21596468.4064235,41334266.5368751,5493711.95999997,3949293.87722228,3056337.51388394,NA,4578952.37041663,NA,6886921.64062505,6373770.33513888,4145317.03666673,4865470.86243743,7178225.84311681,NA,NA,4377654.38772322,8024073.13984387,NA,NA,NA,4000468.32723209
"M583T1645",582.681955643197,582.681696070925,582.682279536036,1645.22,1634.59,1666.18,29,18,NA,NA,1802366.22761716,1728325.66359371,2371151.23186081,NA,2918977.41772314,NA,2096166.89953124,30854122.5753619,2144719.77048614,NA,2513058.00975961,NA,2883662.98767857,NA,3253789.80450895,8719779.25406257,1102290.79350585,1998346.48921875,1196155.96791665,NA,10902135.176625,1683061.78857143,9893157.22880436,NA,NA,NA,2561767.72343746
"M583T558",583.063686914642,583.063452323304,583.063896651821,558.263,554.693,560.667,16,16,NA,NA,408280.477570745,NA,NA,821726.458407953,NA,294348.895316406,953371.832239579,3053540.43910646,486208.62540601,1237264.78954123,NA,NA,NA,419667.247697166,1834684.23466667,1405842.75669922,NA,1489165.86838647,1251191.45458593,1184432.15918773,NA,206602.869978697,1312479.07907812,NA,NA,1654841.90344287,NA
"M583T118",583.323465257073,583.32322352799,583.323760962411,117.681,112.064,130.478,23,15,NA,NA,3144668.64875568,3979801.18635045,NA,1910746.62657813,1332590.84907812,3226204.20833333,NA,NA,3922760.95969922,1474042.75725,NA,2717100.72428906,2707801.55272721,4227076.33686563,NA,NA,NA,NA,NA,NA,2342779.61704972,4341621.79895313,2045992.47286584,NA,NA,3705614.90717676,2496586.99444792
"M584T583",584.087984561595,584.087753988853,584.088205166492,583.116,579.253,587.696,26,26,23793271.3599514,5492347.53433437,NA,5101120.75859374,17953776.4642375,23444511.7515,15755015.3984484,925813.591523441,8273364.10519058,7453932.93641249,1248862.38651368,2038583.58916666,18094459.6155312,19005089.6278751,25946024.8761458,NA,9828617.94552813,4283324.32851716,980327.614825777,15952456.1445001,14458451.5679999,20144321.1406406,23704109.8850279,1236897.80667968,9653224.36019764,24550249.7459998,NA,22090122.4782604,12648387.8710625
"M584T725",584.158011355416,584.157757153807,584.158379992956,725.356,704.561,746.847,25,17,230459.462679685,NA,NA,610279.126295759,1083838.61659278,2758281.11794013,1310725.62543404,NA,3467034.41813436,NA,NA,NA,1278876.77475673,2605588.94201077,2099463.52258397,NA,4455665.50698048,NA,NA,1116887.61798567,1227451.66990977,2695284.97590473,2001042.59597873,NA,4086389.96100078,860715.447976806,NA,NA,3354442.99761963
"M584T104",584.472395469074,584.472054630669,584.472629471275,103.6615,102.361,105.962,16,16,NA,2315153.46848929,2575929.82369058,1152508.49929961,1977908.05672626,NA,2231557.2735689,3508407.00219141,2201539.64093344,2397530.31616875,1793763.85384063,1203223.16491886,NA,NA,NA,1646448.72988872,6836419.73651944,NA,1483740.43462954,1235055.29715,NA,NA,NA,NA,902984.497801339,NA,NA,NA,1155664.87442871
"M585T1473",584.679751997585,584.679444123239,584.680052580879,1473.21,1456.91,1494.24,33,18,NA,NA,4577185.59723958,NA,NA,1316017.68816965,11006069.584933,4826344.23015632,21636037.9855626,6959667.90093741,6765423.40104167,2843147.128125,1250070.57840402,1749457.88450893,6602317.1027344,4000476.21758921,5038320.20510429,NA,4919523.26726557,NA,1009766.65655134,NA,5003438.11276788,7224378.12937501,5054764.5930804,NA,NA,NA,NA
"M585T1436",584.679679089258,584.679490683805,584.679917114713,1435.66,1403.9,1455.69,33,18,NA,NA,5064716.20828129,NA,NA,1452658.55010419,6999001.58000004,NA,19860580.9727141,5933809.85229176,4417929.40312495,NA,1277155.31919643,6861252.16097471,5225666.34914069,12281083.5169428,25786662.6878438,28743251.0176428,NA,13545890.554854,3644220.78046875,15903102.4859172,4221553.63815966,4736108.84414065,5369500.76031257,NA,NA,NA,NA
"M585T583",585.091482802546,585.091098574824,585.092043521365,582.9695,579.274,587.696,18,18,3625910.60720537,NA,NA,NA,4944150.60881875,4974742.86484375,4311969.75739686,NA,1993725.35742187,1611086.56206445,NA,362685.817164063,5348853.71859997,3450016.61249219,6643695.78549059,168649.667328125,NA,847011.366127608,232097.533595311,4069185.64612502,4191381.06521871,NA,5973250.74379829,284179.55244838,2943409.96095468,NA,NA,NA,NA
"M585T93",585.269908841363,585.26938828241,585.270561147639,93.0586,90.457,99.695,19,16,821558.674208144,129232.364914688,NA,NA,923712.735907618,NA,NA,NA,3175136.62997882,1272217.47986736,286630.80802125,1352212.05612656,1925743.87452924,956773.933200446,NA,NA,4636561.68932851,NA,NA,1174482.13785301,1404231.78938498,488173.695045703,NA,NA,2408990.74881221,1165699.68106638,NA,209371.073164062,NA
"M586T603",586.031416564858,586.031035285571,586.031920127569,602.573,600.358,617.469,23,22,NA,1623889.63911678,120254.012257422,2649737.46833203,1937036.16626521,1483195.18590675,1930045.99538867,NA,1930643.86943476,2737724.06881748,NA,3962504.29045029,3404697.59410548,1484596.59602593,1434419.35727214,NA,1124895.01692708,3831119.49846092,NA,3169064.61725273,3171267.30035457,1505723.88186967,1864456.3859852,NA,1528205.70935294,1273567.78954427,NA,10204263.1765817,1805457.16740277
"M586T87",586.349432865295,586.349029873943,586.349568427682,87.2252,85.577,112.88,21,16,NA,2671376.00124771,685394.59191635,NA,1531173.45171745,736992.18540625,2952936.84836629,424424.170729321,2624843.43758295,5130523.35832764,NA,NA,2756023.18724,NA,2160710.64335469,NA,2370836.26376461,NA,NA,1401396.80481562,1374132.93346113,NA,1533763.53662695,NA,3877750.89834801,NA,NA,NA,527454.345108724
"M587T566",587.119322192593,587.118573695033,587.11962330913,566.241,562.269,574.43,26,25,5294703.33132589,298272.795312499,260461.66744392,335938.54703548,1038240.5137793,2819198.90334314,878218.717885301,NA,1176074.87532236,1005022.04565235,NA,201562.426935939,1155242.65906993,2606369.18543203,577632.351086732,50749.7187156259,753566.139833334,652332.652117516,180905.521893136,1146999.5824343,912508.75271875,2648849.51875423,517530.896181854,174351.903236328,700623.416463956,1286297.41201605,NA,3580066.23433594,NA
"M587T97",587.465923330903,587.464986370204,587.466603038635,96.6246,94.6183,109.54,26,23,NA,NA,5363642.76588055,6570144.37324688,1310653.23033418,1386826.67050728,30575949.5497918,3952434.21196145,3546823.33821557,1901434.15278129,2060363.29420668,NA,2146221.81203933,2092683.33840625,8955936.46169532,3333928.26125859,2775467.73398979,NA,4810241.48333294,2563557.80993718,1177537.48821401,2469408.82989231,16057534.2967932,5690838.44813802,5584727.92633587,NA,NA,1237863.60757676,1798805.43314391
"M588T466",588.109563501853,588.109269189407,588.109798086061,465.8005,463.791,480.962,30,25,NA,1931650.20029384,5110766.98874999,1286406.50908301,10483454.6315986,5820006.41053122,600666.068129882,4408807.27576282,7800298.7680078,4742901.79520214,5859903.2880599,1205476.03527393,4166711.44912587,15362802.0263086,NA,11517803.8317135,14369638.4657549,538126.751623047,1443385.64323536,9943554.20755858,7131244.04251431,8862718.47187498,660274.205690645,2326250.98797916,8096412.67810546,NA,NA,4134270.61964385,9064012.30402341
"M589T584",589.043398390441,589.043138431391,589.043605115657,583.82,579.716,589.192,24,24,45364699.1036312,3489274.29457775,NA,3909824.50785938,7947278.06115052,11106147.1569602,11995716.6804773,546749.213361819,7094728.00803124,6093367.37069015,778683.789153649,NA,14476267.1875827,8717187.66281248,13552872.5726249,533390.52533203,5576051.82676703,4334164.47289202,NA,10534079.5015909,9794944.82348297,9519109.16213636,13228401.6241988,NA,5813384.06924713,10582909.3978125,NA,24601379.1496405,6947269.79094145
"M589T466",589.113196094682,589.112855416597,589.113467078427,465.802,463.791,477.107,21,20,NA,340616.001175782,940453.327390623,235926.120541667,2087780.52076042,1100099.29017187,98275.2854849612,810757.389318037,1766637.99200683,969272.253350907,1235444.48267101,193391.009566406,NA,3123684.26974658,NA,2151957.49114844,3784953.55277417,NA,NA,1955540.50136987,1544420.95065364,1679975.68798828,85287.9864164062,471705.601409721,1989687.72722526,NA,NA,NA,NA
"M589T97",589.481680280741,589.480725954571,589.481997209287,96.6045,83.539,110.689,32,26,NA,862190.901448242,6866619.73178057,12131429.1412529,5588023.14223789,4112669.42244492,60249234.2814227,6475809.02403648,8807663.2753507,2936206.82473399,4350373.17536304,1773140.32081875,4241054.85732038,7850353.8528,19885235.686772,4653112.28308641,5332207.11815007,279404.469619196,6082328.10701436,4389035.3311793,4010083.40802572,7532647.77966665,34427529.532565,6119915.57482812,10057998.9241295,NA,NA,2832288.97356563,5288622.11332038
"M590T86",589.517971291581,589.517629945952,589.518481422782,86.3665,84.6711,97.7825,18,17,NA,165354.116230469,2128616.43242133,3613524.23451761,1572861.9148805,2544358.30505452,NA,2009529.53888699,NA,NA,1873186.28601699,2937989.32425937,3056590.83000178,1538017.30245139,NA,1607907.60008125,NA,NA,1807966.73901052,1636446.25374826,1547728.95146648,1209096.35814097,NA,2252196.02073381,NA,NA,NA,1538520.10211806,NA
"M590T640",590.088820261916,590.088684495821,590.089033415071,640.1785,638.372,642.335,16,16,NA,NA,177739.680234374,NA,NA,NA,2712522.8412613,135407.782808594,724995.372807289,1464992.64160721,NA,335635.101943356,NA,570092.690291016,4710846.00431245,NA,1660893.03798178,NA,111973.750985596,987909.241986332,NA,NA,4201687.26662173,137478.395336914,1586149.31074999,4062218.91958116,NA,NA,578636.775363278
"M590T105",590.425316817431,590.425120091662,590.425718945546,104.79,98.488,115.939,28,27,348393.186528559,2770064.1639974,2921489.51596867,2215425.67565977,2813383.90138359,3203129.83740209,3070918.23490167,2777937.02535375,2278443.57195833,3562504.92953559,2122818.21513112,2816399.76470508,2491832.30344922,3210738.32229634,2347041.37962428,2569643.76956055,2285881.57611243,1009648.46956348,2597244.85521094,2238913.18546007,2603892.63582422,2372907.06116124,2184687.38923959,2666363.82111545,1988584.06723437,925688.482029514,NA,2423214.03593369,NA
"M590T97",590.485053739463,590.48482542231,590.485446773258,96.62625,94.3871,101.437,22,21,NA,NA,2881250.3141482,4359762.09827375,1865659.62323566,NA,23982716.5893142,1762368.47147422,2861868.27802785,NA,1426306.09084785,NA,1470983.75067168,3071934.06756887,7606333.17519844,2427267.2326678,1842418.07622481,NA,2389660.28883305,1756266.42821698,1482644.79554297,3281660.45242527,12611315.7733531,2132483.64905078,3965649.65603366,NA,NA,1157196.74164148,1843538.20224431
"M591T97",591.497363071496,591.497167871119,591.497819677871,96.628,83.4755,113.03,27,22,NA,NA,2659536.77334741,4847506.12990227,2246750.91689787,2483131.08308938,32992694.149042,1236052.8917437,3650928.62253591,1702834.53763919,2453373.43678926,NA,2022244.81709306,5026650.22390625,13326767.59925,2010531.39437758,3309431.19201638,NA,2357060.10028626,2492149.77995544,NA,4392076.38074627,24266342.6942627,2257745.13351563,6303850.38419766,NA,NA,1756172.6247237,3365914.73494869
"M592T87",591.533588231796,591.533260035286,591.533799255873,87.03815,85.8745,88.3421,18,18,NA,564719.020233538,2673302.33990172,4511789.23419304,2239911.70890406,1196591.92268766,NA,2158806.04373047,NA,NA,2741762.50671274,3600791.86830797,6495105.1879775,NA,543569.704858984,2098027.9503875,791516.877372005,NA,2854163.60388187,3192314.23854627,2656038.85365455,1186030.94185781,584660.86614851,3425005.3012391,NA,NA,NA,NA,NA
"M592T344",592.253592672143,592.253443726093,592.253827647895,343.6385,341.223,347.098,26,26,NA,4069280.44440954,5036177.81049106,4081327.75351661,4218296.46875625,5881951.62879297,16533074.1510417,5220119.88773437,9208554.27422922,4045145.95493438,4228452.30835938,6257966.36772881,6973793.35984486,4412766.06109897,6980688.77999306,4076388.54689433,9188271.30670311,8799951.85424998,3236812.47287501,12642664.8097775,9035583.01039287,6093723.34640985,11803052.624375,4091240.9547461,18151846.5350234,NA,NA,15159342.5049679,14046429.1635313
